timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193205.248922,40.250000,23.206438,982.798828,sense_hat,1,1
1789193205.355433,40.268425,23.062114,982.730713,sense_hat,1,1
1789193205.461978,40.286850,23.127403,982.698975,sense_hat,1,1
1789193205.568530,40.250000,23.158330,982.733154,sense_hat,1,1
1789193205.675046,40.250000,23.058678,982.829590,sense_hat,1,1
1789193205.781554,40.268425,23.261418,982.798096,sense_hat,1,1
1789193205.888104,40.268425,23.257982,982.808105,sense_hat,1,1
1789193205.994673,40.250000,23.223619,982.785400,sense_hat,1,1
1789193206.101216,40.286850,23.227055,982.808594,sense_hat,1,1
1789193206.207752,40.268425,23.333580,982.723877,sense_hat,1,1
1789193206.314262,40.268425,23.093040,982.752686,sense_hat,1,1
1789193206.420775,40.286850,23.062114,982.698975,sense_hat,1,1
1789193206.527329,40.250000,23.391997,982.758789,sense_hat,1,1
1789193206.633875,40.268425,23.144585,982.757568,sense_hat,1,1
1789193206.740392,40.286850,23.209874,982.801025,sense_hat,1,1
1789193206.846896,40.250000,23.099913,982.761475,sense_hat,1,1
1789193206.953412,40.268425,23.178947,982.802490,sense_hat,1,1
1789193207.059955,40.250000,23.361070,982.852539,sense_hat,1,1
1789193207.166495,40.268425,23.251109,982.821777,sense_hat,1,1
1789193207.273031,40.250000,23.182384,982.771240,sense_hat,1,1
1789193207.379543,40.231575,23.213310,982.762207,sense_hat,1,1
1789193207.486105,40.286850,23.223619,982.793213,sense_hat,1,1
1789193207.592660,40.231575,23.137712,982.798096,sense_hat,1,1
1789193207.699171,40.268425,23.292344,982.774414,sense_hat,1,1
1789193207.805686,40.268425,23.330144,982.780273,sense_hat,1,1
1789193207.912250,40.286850,23.326707,982.773682,sense_hat,1,1
1789193208.018783,40.268425,23.402305,982.835938,sense_hat,1,1
1789193208.125325,40.268425,23.261418,982.748291,sense_hat,1,1
1789193208.231859,40.268425,23.306090,982.780518,sense_hat,1,1
1789193208.338365,40.268425,23.316398,982.718506,sense_hat,1,1
1789193208.444919,40.286850,23.182384,982.798096,sense_hat,1,1
1789193208.551469,40.268425,23.268291,982.783936,sense_hat,1,1
1789193208.658015,40.250000,23.216746,982.789795,sense_hat,1,1
1789193208.764553,40.268425,23.185820,982.801514,sense_hat,1,1
1789193208.871085,40.250000,23.264854,982.798828,sense_hat,1,1
1789193208.977636,40.268425,23.203001,982.854492,sense_hat,1,1
1789193209.084177,40.286850,23.264854,982.772217,sense_hat,1,1
1789193209.190713,40.268425,23.244237,982.827637,sense_hat,1,1
1789193209.297245,40.305275,23.199565,982.825928,sense_hat,1,1
1789193209.403788,40.268425,23.261418,982.780029,sense_hat,1,1
1789193209.510358,40.305275,23.196129,982.819092,sense_hat,1,1
1789193209.616890,40.231575,23.275163,982.743408,sense_hat,1,1
1789193209.723439,40.268425,23.309526,982.756104,sense_hat,1,1
1789193209.829979,40.268425,23.282036,982.750732,sense_hat,1,1
1789193209.936518,40.268425,23.175511,982.733887,sense_hat,1,1
1789193210.043054,40.305275,23.257982,982.698242,sense_hat,1,1
1789193210.149594,40.286850,23.192692,982.820068,sense_hat,1,1
1789193210.256102,40.286850,23.182384,982.808594,sense_hat,1,1
1789193210.362606,40.286850,23.158330,982.808838,sense_hat,1,1
1789193210.469150,40.268425,23.196129,982.769531,sense_hat,1,1
1789193210.575733,40.250000,23.309526,982.819824,sense_hat,1,1
1789193210.682281,40.231575,23.233928,982.840332,sense_hat,1,1
1789193210.788861,40.268425,23.257982,982.780273,sense_hat,1,1
1789193210.895442,40.268425,23.137712,982.777588,sense_hat,1,1
1789193211.002011,40.268425,23.237364,982.849121,sense_hat,1,1
1789193211.108588,40.268425,23.233928,982.777344,sense_hat,1,1
